x,y,Crop.productivity,Forest.productivity,Grassland.productivity,Financial.capital,Human.capital,Social.capital,Manufactured.capital,Urban.capital,FR,BT
187,30,0.200141,0,0.6949289,0.4112783,0.7131774,0.5689967,0.2402307,0.003593653,Multifun,0
188,30,0.1965619,0,0.7067879,0.4112783,0.7131774,0.5689967,0.2402307,0.07150474,Multifun,0
189,30,0.1845756,0,0.5870818,0.4112783,0.7131774,0.5689967,0.2402307,0.02190038,Multifun,0
190,30,0.09581197,0,0.6645983,0.4112783,0.7131774,0.5689967,0.2402307,0.002767411,Multifun,0
185,31,0.000718183,0,0.006682754,0.004157636,0.007209552,0.005752021,0.002428506,0,Multifun,0
186,31,0.1603415,0,0.5501291,0.3306202,0.5733122,0.4574076,0.1931177,0.009586926,Multifun,0
187,31,0.0714276,0,0.7191369,0.4102973,0.7114763,0.5676395,0.2396577,0.005908929,Multifun,0
188,31,0.09701659,0,0.6305103,0.4102973,0.7114763,0.5676395,0.2396577,0.000943443,Multifun,0
189,31,0.1023168,0,0.6974671,0.4102973,0.7114763,0.5676395,0.2396577,0.001688265,Min_man,0
190,31,0.09941201,0,0.6593401,0.4102973,0.7114763,0.5676395,0.2396577,0.001241372,Multifun,0
186,32,0.02178424,0,0.1543476,0.09434758,0.1636035,0.1305283,0.05510913,0.001377023,Multifun,0
187,32,0.08659408,0,0.3174026,0.1915467,0.3321518,0.2650017,0.1118839,0.002016774,Mix_P,0
188,32,0.1671787,0,0.5989711,0.3925679,0.6807327,0.5431112,0.2293019,0.004047786,Multifun,0
189,32,0.09947016,0,0.6793035,0.4093128,0.7097692,0.5662775,0.2390827,0.000980807,Min_man,0
188,33,0.05358933,0,0.4074967,0.286363,0.4965679,0.3961784,0.1672668,0.000928784,Multifun,0
189,33,0.08374397,0,0.6207401,0.4083248,0.7080559,0.5649106,0.2385056,0,Multifun,0
188,18,0.1955783,0,0.2708966,0.2741096,0.5293983,0.460798,0.1945492,0.005530366,Multifun,0
189,18,0.1291428,0,0.1716456,0.1567089,0.3026579,0.2634389,0.1112241,0.03525363,Multifun,0
188,19,0.07189728,0,0.09840935,0.09918564,0.191561,0.1667382,0.07039697,0.001505234,Multifun,0
187,20,0.1264242,0,0.264116,0.1415782,0.2734354,0.2380031,0.1004851,0.01059716,Multifun,0
188,20,0.156743,0,0.3374305,0.1768135,0.3414866,0.2972362,0.1254933,0.00372855,Multifun,0
186,21,0.1826587,0,0.2551554,0.2577,0.497706,0.4332124,0.1829025,0.01189167,Multifun,0
187,21,0.06865248,0,0.5855958,0.3086129,0.596036,0.5188006,0.2190379,0.005582063,Multifun,0
188,21,0.02542634,0,0.2154359,0.1150047,0.2221131,0.1933313,0.08162457,0.001275154,UL,0
187,22,0.04276573,0,0.3547067,0.1939543,0.3745914,0.3260512,0.137659,0.001140867,Multifun,0
187,23,0.1056765,0,0.2202634,0.1190559,0.2299372,0.2001415,0.08449986,0.002986795,Multifun,0
187,24,0.114009,0.05776433,0.2781422,0.163704,0.3161679,0.2751983,0.1161889,0.009041916,Multifun,0
188,24,0.2147443,0,0.4506608,0.2787435,0.5024865,0.4057178,0.1712943,0.006807096,Multifun,0
183,29,0.1501332,0,0.3135175,0.1683424,0.3251261,0.2829957,0.119481,0.04946614,Int_Fa,0
182,30,0.2394485,0,0.50222,0.268734,0.5190163,0.4517613,0.1907339,0.01656607,Int_Fa,0
183,30,0.03174978,0,0.2619835,0.1420129,0.274275,0.2387339,0.1007936,0.005208346,Multifun,0
194,16,0.2387939,0,0.3520431,0.3896595,0.702433,0.5671586,0.2394547,0.001369313,Multifun,0
193,17,0.2511788,0,0.3381907,0.3396692,0.6123162,0.4943965,0.2087345,0.01486861,IA,0
194,17,0.246807,0,0,0.4027352,0.7260043,0.5861906,0.24749,0.002953592,Multifun,0
191,18,0.1028007,0,0.1374183,0.143713,0.259069,0.2091776,0.08831489,0.005090512,IA,0
192,18,0.2988258,0,0.4000979,0.4018471,0.7244033,0.5848979,0.2469442,0.0340756,IA,0
193,18,0.2452081,0,0.3818814,0.4018471,0.7244033,0.5848979,0.2469442,0.007500725,Multifun,0
194,18,0.2502553,0,0.6272021,0.4018471,0.7244033,0.5848979,0.2469442,0.001442841,Mix_Fa,0
191,19,0.2374719,0,0.3198303,0.3370109,0.607524,0.4905272,0.2071009,0.02849183,IA,0
192,19,0.3000923,0,0,0.4009555,0.722796,0.5836001,0.2463963,0.003226425,IA,0
193,19,0.2457163,0,0.3622486,0.4009555,0.722796,0.5836001,0.2463963,0,Min_man,0
194,19,0,0.2260297,0,0.4009555,0.722796,0.5836001,0.2463963,0,Multifun,0
195,19,0,0.2147805,0,0.4009555,0.722796,0.5836001,0.2463963,0.001163964,Multifun,0
196,19,0,0.2224888,0.3490139,0.4009555,0.722796,0.5836001,0.2463963,0,Multifun,0
197,19,0,0.2208087,0.3490139,0.4056798,0.6740171,0.5836001,0.2463963,0.001215015,Multifun,0
192,20,0.2759364,0,0.3436843,0.375314,0.6765725,0.5462784,0.230639,0.02205815,IA,0
193,20,0.2335922,0,0,0.3811715,0.6871317,0.5548041,0.2342386,0.01457903,Multifun,0
194,20,0.2451678,0,0.3614399,0.4000604,0.7211825,0.5822974,0.2458463,0.00177261,Multifun,0
195,20,0,0.2113508,0,0.4000604,0.7211825,0.5822974,0.2458463,0,Multifun,0
196,20,0,0.2063799,0.4657668,0.4000604,0.7211825,0.5822974,0.2458463,0.002842289,Multifun,0
197,20,0,0.2104564,0,0.4000604,0.7211825,0.5822974,0.2458463,0.002434792,Multifun,0
194,21,0.1524719,0,0.260256,0.2559578,0.4614109,0.3725525,0.1572919,0.1144345,Multifun,0
195,21,0.2419488,0,0.6015327,0.3899849,0.7030195,0.5676322,0.2396546,0.00293953,Multifun,0
196,21,0.1855965,0,0.2317072,0.256146,0.4617503,0.3728266,0.1574076,0.03000433,Mix_Fa,0
190,22,0.1728043,0,0.344443,0.2049175,0.395765,0.3444811,0.1454401,0.001735709,Multifun,0
191,22,0.2795743,0,0.5697155,0.3875244,0.698584,0.5640509,0.2381426,0.009621484,Int_Fa,0
192,22,0.2043103,0,0.3572352,0.3479119,0.6271752,0.506394,0.2137998,0.02492169,Multifun,0
193,22,0.228329,0,0.4131703,0.3888439,0.7009626,0.5659714,0.2389534,0.003822091,Min_man,0
194,22,0.2183197,0,0,0.3593842,0.647856,0.5230921,0.2208498,0.004456832,Min_man,0
190,23,0.07436421,0,0.6564178,0.3738395,0.6739145,0.5441322,0.2297329,0.008443981,Multifun,0
191,23,0.2920153,0,0.574022,0.3973547,0.7163049,0.5783591,0.2441835,0.01343739,Multifun,0
192,23,0.2405856,0,0.4026748,0.3973547,0.7163049,0.5783591,0.2441835,0.05827253,Mix_Fa,0
193,23,0.2373834,0,0.38078,0.3973547,0.7163049,0.5783591,0.2441835,0.007012131,Min_man,0
194,23,0.2446267,0,0.606658,0.3973547,0.7163049,0.5783591,0.2441835,0.001659436,Multifun,0
195,23,0,0.2227575,0,0.3973547,0.7163049,0.5783591,0.2441835,0.01241542,Multifun,0
189,24,0.1856594,0,0.4650791,0.3002954,0.5413378,0.4370871,0.1845384,0.005452261,Multifun,0
190,24,0.07674015,0,0.7019703,0.3964461,0.7146669,0.5770366,0.2436251,0.01024681,Multifun,0
191,24,0.2986739,0,0.6466321,0.3964461,0.7146669,0.5770366,0.2436251,0.0126596,Multifun,0
192,24,0.07907997,0,0.6435088,0.3964461,0.7146669,0.5770366,0.2436251,0.006188465,Multifun,0
193,24,0.19466,0,0.4942623,0.4497877,0.6702312,0.5770366,0.2436251,0,Min_man,0
188,25,0.04375935,0,0.3587926,0.2148668,0.3873369,0.3127437,0.1320405,0.02895526,Multifun,0
189,25,0.05142457,0,0.4605385,0.2638976,0.4757239,0.3841091,0.1621711,0.007506318,Multifun,0
190,25,0.03977428,0,0.3426708,0.2047694,0.3691345,0.2980466,0.1258355,0.005923546,Multifun,0
191,25,0.2988407,0,0.6437801,0.3943395,0.7108694,0.5739704,0.2423306,0.004759781,Multifun,0
192,25,0.07134868,0,0.5773381,0.3562723,0.6422464,0.5185627,0.2189375,0.002268091,Multifun,0
191,26,0,0.2214737,0,0.3946184,0.7113722,0.5743763,0.242502,0.000974737,Multifun,0
209,20,0.1830239,0,0,0.2777233,0.413837,0.3562936,0.1504273,0.004332235,Min_man,0
210,20,0.2835936,0,0.2982969,0.4260253,0.6348227,0.5465516,0.2307544,0.009839333,Min_man,0
211,20,0.1481353,0,0.1543776,0.220818,0.3290421,0.2832893,0.1196049,0,Min_man,0
200,21,0,0.1384456,0,0.1631703,0.2431409,0.2093326,0.08838033,0.00150155,Min_man,0
201,21,0,0.354201,0,0.3726073,0.5552242,0.4780211,0.2018208,0.00814564,Multifun,0
202,21,0.2722722,0,0,0.4176322,0.622316,0.5357839,0.2262083,0.00977672,Min_man,0
203,21,0.2959558,0,0,0.4528691,0.6748227,0.5809896,0.2452941,0.026255,Multifun,0
204,21,0.29437,0,0,0.4528691,0.6748227,0.5809896,0.2452941,0.005854773,Multifun,0
205,21,0.2890623,0,0.3605668,0.4528691,0.6748227,0.5809896,0.2452941,0.05327233,Multifun,0
208,21,0.151102,0,0.1625571,0.2324056,0.3463088,0.2981551,0.1258813,0.01038041,Min_man,0
209,21,0.1774732,0,0,0.2692729,0.401245,0.3454525,0.1458503,0.001281278,Min_man,0
195,22,0.173847,0,0.2562948,0.3218495,0.4795896,0.4129034,0.1743281,0.01075629,Min_man,0
196,22,0,0.3467473,0,0.3643054,0.5428535,0.4673706,0.1973241,0,Multifun,0
197,22,0,0.3651638,0,0.4284982,0.6385076,0.5497241,0.2320938,0.005808993,Multifun,0
198,22,0.1980393,0,0.2492806,0.3238475,0.482567,0.4154668,0.1754103,0.01772831,Multifun,0
199,22,0,0.4146657,0,0.4176045,0.6222747,0.5357484,0.2261933,0.01260673,Multifun,0
200,22,0,0.3974212,0,0.4478128,0.6672883,0.5745029,0.2425554,0.01501627,Multifun,0
201,22,0.2843945,0,0.367508,0.4518459,0.673298,0.579677,0.2447399,0.0229808,Multifun,0
202,22,0.2747792,0,0.367508,0.4518459,0.673298,0.579677,0.2447399,0.01186564,Mix_Fa,0
203,22,0.2919747,0,0.3347181,0.4518459,0.673298,0.579677,0.2447399,0.01847794,Multifun,0
204,22,0.2925284,0,0.3328955,0.4493855,0.6696318,0.5765206,0.2434073,0.01838741,Multifun,0
205,22,0.2657401,0,0.3424006,0.4209766,0.6272996,0.5400745,0.2280198,0.09646196,Multifun,0
206,22,0.1904662,0,0,0.3032012,0.4518017,0.3889794,0.1642273,0.01389638,Multifun,0
207,22,0.1946193,0,0.2495251,0.3053368,0.4549841,0.3917193,0.1653841,0.02129293,Multifun,0
208,22,0.2612481,0,0.3067986,0.4141565,0.6171369,0.531325,0.2243257,0.01304179,Multifun,0
196,23,0,0.2285905,0,0.4508186,0.6717673,0.5783591,0.2441835,0.002954606,Multifun,0
197,23,0.1956365,0,0.495714,0.4508186,0.6717673,0.5783591,0.2441835,0.00981496,Multifun,0
198,23,0,0.4268852,0,0.4508186,0.6717673,0.5783591,0.2441835,0.03602191,Multifun,0
199,23,0.09001922,0.2338161,0.5798725,0.4508186,0.6717673,0.5783591,0.2441835,0.005261628,Multifun,0
200,23,0.2966655,0,0.3674126,0.4508186,0.6717673,0.5783591,0.2441835,0.01000721,Multifun,0
201,23,0.2814725,0,0.3666725,0.4508186,0.6717673,0.5783591,0.2441835,0.007599004,Multifun,0
202,23,0.2689905,0,0.3549197,0.4346433,0.6476644,0.5576076,0.2354222,0.01046761,Multifun,0
203,23,0.2787311,0,0,0.4163138,0.6203515,0.5340926,0.2254942,0.03141474,Multifun,0
205,23,0.2019759,0,0.2686593,0.323874,0.4826065,0.4155008,0.1754247,0.0310398,Multifun,0
206,23,0.2824427,0,0.3739864,0.4508186,0.6717673,0.5783591,0.2441835,0.007497819,Multifun,0
207,23,0.2371101,0,0.5795899,0.4508186,0.6717673,0.5783591,0.2441835,0,Multifun,0
208,23,0.2639758,0,0,0.4146634,0.6178922,0.5319753,0.2246003,0.01136387,IA,0
194,24,0.181928,0,0.6040375,0.4497877,0.6702312,0.5770366,0.2436251,0.0000404,Multifun,0
195,24,0.1760888,0,0.6016987,0.4497877,0.6702312,0.5770366,0.2436251,0.002372413,Multifun,0
196,24,0.1765472,0,0.6040375,0.4497877,0.6702312,0.5770366,0.2436251,0.002665179,Multifun,0
197,24,0.1761071,0,0.5973302,0.4497877,0.6702312,0.5770366,0.2436251,0,Multifun,0
198,24,0,0.4204893,0,0.4497877,0.6702312,0.5770366,0.2436251,0.0235727,Multifun,0
199,24,0,0.4559264,0,0.4488093,0.6687732,0.5757814,0.2430952,0.007262933,Multifun,0
200,24,0,0.3976738,0,0.3915779,0.5834924,0.5023587,0.2120961,0.01065211,MF,0
201,24,0.157448,0,0.2681638,0.2789435,0.4156552,0.357859,0.1510883,0.001821898,Multifun,0
204,24,0.2484994,0,0.3296594,0.3954222,0.5892208,0.5072905,0.2141783,0.04899085,Multifun,0
205,24,0,0.3093425,0,0.3296244,0.4911752,0.422878,0.1785393,0.01268815,Multifun,0
206,24,0,0.167355,0,0.1766799,0.2632717,0.2266642,0.09569775,0,Multifun,0
211,24,0,0,0.1114501,0.1591721,0.2371833,0.2042033,0.08621475,0,Min_man,0
193,25,0.1842618,0,0.4453149,0.3459183,0.5154547,0.4437815,0.1873648,0.000722057,Multifun,0
194,25,0.1789681,0,0.6017042,0.4480502,0.6676421,0.5748075,0.242684,0.010167,Multifun,0
195,25,0,0.2307036,0,0.4487528,0.668689,0.5757088,0.2430646,0.003031716,MF,0
196,25,0,0.4441977,0,0.4487528,0.668689,0.5757088,0.2430646,0.01230816,Multifun,0
197,25,0,0.4797717,0,0.4487528,0.668689,0.5757088,0.2430646,0.0114621,Multifun,0
198,25,0.2562526,0,0.4296799,0.4487528,0.668689,0.5757088,0.2430646,0.0582573,Multifun,0
199,25,0,0.3721865,0,0.3677591,0.5479999,0.4718013,0.1991948,0.01604629,Multifun,0
200,25,0,0.3775158,0,0.3511493,0.5232496,0.4504925,0.1901982,0.01019861,Multifun,0
201,25,0.1971101,0,0,0.3570632,0.5320618,0.4580794,0.1934014,0.0101059,Multifun,0
202,25,0.1780319,0,0,0.3256937,0.485318,0.4178353,0.1764103,0.01621384,Multifun,0
203,25,0,0.4914441,0,0.4483873,0.6681444,0.57524,0.2428666,0,MF,0
204,25,0.1475993,0,0.2166198,0.268065,0.3994451,0.3439029,0.145196,0.002178028,IA,0
211,25,0.1046152,0,0.1760384,0.1907934,0.2843023,0.2447705,0.1033423,0.002676446,Min_man,0
192,26,0.2309096,0,0.5743839,0.3757661,0.6773876,0.5469364,0.2309169,0,Multifun,0
193,26,0.1760135,0,0.6007814,0.4477142,0.6671413,0.5743763,0.242502,0,Multifun,0
194,26,0.176032,0,0.5997063,0.4477142,0.6671413,0.5743763,0.242502,0,Multifun,0
195,26,0.1749853,0,0.5983856,0.4477142,0.6671413,0.5743763,0.242502,0,Multifun,0
196,26,0,0.4140548,0,0.4477142,0.6671413,0.5743763,0.242502,0.005366078,Multifun,0
197,26,0,0.4600588,0,0.4477142,0.6671413,0.5743763,0.242502,0.0202484,Multifun,0
198,26,0,0.4738835,0,0.4477142,0.6671413,0.5743763,0.242502,0.008762584,MF,0
198,11,0.1959331,0,0,0.3251541,0.5402277,0.4677581,0.1974877,0.005229273,UMF,0
201,11,0,0,0.1692893,0.2106064,0.3499122,0.3029727,0.1279152,0,Min_man,0
202,11,0.1827279,0,0.1747029,0.216066,0.358983,0.3108268,0.1312312,0.00204468,Min_man,0
195,12,0.1209991,0,0.1506143,0.1632435,0.271221,0.2348377,0.09914861,0.001129847,Multifun,0
198,12,0,0,0.3578223,0.4007556,0.6658357,0.5765163,0.2434055,0.0000403,Min_man,0
199,12,0.1734833,0,0.1923697,0.2109375,0.3504623,0.3034491,0.1281164,0.003981679,Multifun,0
200,12,0.1280846,0,0.1293391,0.1502039,0.2495564,0.2160793,0.09122881,0.001674696,Mix_Fa,0
201,12,0.3493181,0,0.3306738,0.4087576,0.6791308,0.5880278,0.2482657,0.009423507,Multifun,0
202,12,0,0,0.1534511,0.19128,0.3178023,0.2751703,0.1161771,0.001482762,UL,0
194,13,0.2805598,0,0.3482924,0.3840257,0.6380398,0.5524491,0.2332443,0.003092868,Multifun,0
195,13,0.1943512,0,0.2482763,0.2625151,0.4361559,0.3776472,0.1594428,0.001479972,Multifun,0
197,13,0.2144466,0.1051021,0.5342151,0.3480689,0.5782995,0.5007227,0.2114054,0.001541804,Multifun,0
198,13,0.2469132,0.1241167,0.604192,0.41104,0.6829229,0.5913112,0.2496519,0.007893322,Multifun,0
199,13,0.3512343,0,0.3325202,0.41104,0.6829229,0.5913112,0.2496519,0.006993297,Multifun,0
200,13,0.3492801,0,0.3574203,0.41104,0.6829229,0.5913112,0.2496519,0.007614004,Multifun,0
201,13,0.2476867,0,0.395754,0.41104,0.6829229,0.5913112,0.2496519,0.003279401,UL,0
193,14,0.1692276,0,0,0.2317596,0.3850573,0.3334032,0.140763,0.010476,IA,0
194,14,0.2500471,0,0,0.4101554,0.6814531,0.5900386,0.2491146,0.00945573,Min_man,0
195,14,0.2973103,0,0.3817887,0.4084638,0.6786425,0.5876051,0.2480872,0.007442919,IA,0
196,14,0.2178826,0,0.3830621,0.3719331,0.6179487,0.5350531,0.2258997,0.06414066,Multifun,0
197,14,0.0896063,0.2274649,0.5875518,0.4101554,0.6814531,0.5900386,0.2491146,0,Multifun,0
198,14,0.254252,0,0.3662151,0.4101554,0.6814531,0.5900386,0.2491146,0.01891146,Min_man,0
199,14,0.2436295,0.1238496,0.5964021,0.4101554,0.6814531,0.5900386,0.2491146,0.002219413,Multifun,0
200,14,0.09708646,0,0.6271833,0.4101554,0.6814531,0.5900386,0.2491146,0.00141423,Multifun,0
201,14,0.1937734,0,0.3032417,0.32157,0.5342729,0.4626021,0.1953109,0.000987385,Min_man,0
194,15,0.2509895,0,0.3502605,0.3922544,0.6517116,0.5642868,0.2382422,0.006199815,Multifun,0
195,15,0.2592875,0,0.436184,0.4092673,0.6799776,0.588761,0.2485752,0.01584217,Multifun,0
196,15,0.2487587,0,0.6232503,0.4092673,0.6799776,0.588761,0.2485752,0.01223699,Int_Fa,0
197,15,0.244744,0.1235814,0.6005485,0.4092673,0.6799776,0.588761,0.2485752,0.005109047,Multifun,0
198,15,0.2397484,0.1235814,0.5840084,0.4092673,0.6799776,0.588761,0.2485752,0.008394906,Multifun,0
199,15,0.09141459,0.2194481,0.5886712,0.4092673,0.6799776,0.588761,0.2485752,0.003986293,Multifun,0
200,15,0.09300679,0,0.6181739,0.4072795,0.676675,0.5859015,0.2473679,0.001640075,Multifun,0
195,16,0.2481518,0,0.6214893,0.4083756,0.6784961,0.5874783,0.2480337,0.001130586,Multifun,0
196,16,0.2473492,0,0,0.4083756,0.6784961,0.5874783,0.2480337,0.1216819,Multifun,0
197,16,0.2339504,0.1445205,0.5771611,0.4083756,0.6784961,0.5874783,0.2480337,0.002785353,Multifun,0
198,16,0.2474088,0.1302875,0.614336,0.4083756,0.6784961,0.5874783,0.2480337,0.01890135,Int_AF,0
199,16,0.08604189,0.1233121,0.5825824,0.4083756,0.6784961,0.5874783,0.2480337,0.002240616,Multifun,0
200,16,0.1789468,0,0.2165863,0.2607389,0.4332049,0.375092,0.158364,0.009548166,Min_man,0
202,16,0.2148032,0,0,0.2515825,0.417992,0.3619199,0.1528028,0.009231858,Multifun,0
203,16,0.2961874,0,0,0.3591016,0.5966297,0.516594,0.2181062,0.008097976,Min_man,0
195,17,0.2466508,0,0.3842617,0.4074805,0.6770089,0.5861906,0.24749,0,Multifun,0
196,17,0,0.2303235,0.3505631,0.4074805,0.6770089,0.5861906,0.24749,0.001999828,Multifun,0
197,17,0.09165007,0.24336,0.5899194,0.4074805,0.6770089,0.5861906,0.24749,0.002061361,Multifun,0
198,17,0.2527057,0.1911946,0.6361344,0.4074805,0.6770089,0.5861906,0.24749,0.04052984,Multifun,0
199,17,0.08891364,0,0.6036344,0.4074805,0.6770089,0.5861906,0.24749,0.002317749,Multifun,0
200,17,0.262023,0,0.266999,0.3172658,0.5271215,0.4564101,0.1926966,0.04135427,Multifun,0
201,17,0.2637492,0,0.3337899,0.3738856,0.6211926,0.5378619,0.2270856,0.0105298,Min_man,0
202,17,0.2983346,0,0.3637946,0.407454,0.6769649,0.5861525,0.2474739,0.008737142,Min_man,0
195,18,0.2418007,0.1227705,0.5991685,0.4065819,0.675516,0.5848979,0.2469442,0.00186239,Multifun,0
196,18,0,0.2279246,0.34979,0.4065819,0.675516,0.5848979,0.2469442,0.004134097,Multifun,0
197,18,0.09214462,0.2412705,0.5899744,0.4065819,0.675516,0.5848979,0.2469442,0.005873692,Multifun,0
198,18,0.1108971,0.2386275,0.6237597,0.4065819,0.675516,0.5848979,0.2469442,0.005075525,Multifun,0
199,18,0,0.4860634,0,0.4065819,0.675516,0.5848979,0.2469442,0.01358931,Multifun,0
200,18,0.300909,0,0,0.4065819,0.675516,0.5848979,0.2469442,0.0161066,Multifun,0
201,18,0,0.4147253,0,0.4065819,0.675516,0.5848979,0.2469442,0.008421687,Multifun,0
202,18,0.2828161,0,0.3455004,0.3862594,0.6417511,0.5556625,0.234601,0.009643661,Multifun,0
198,19,0,0.2193776,0.3490139,0.4056798,0.6740171,0.5836001,0.2463963,0.00198078,Multifun,0
199,19,0,0.5003981,0,0.4056798,0.6740171,0.5836001,0.2463963,0.00395135,Multifun,0
200,19,0.271687,0,0.3509854,0.3848365,0.6393871,0.5536156,0.2337368,0.01646556,IA,0
201,19,0.2199243,0,0.2452556,0.3085419,0.5126272,0.4438601,0.187398,0.06220106,IA,0
202,19,0.1815391,0,0.2385914,0.2577783,0.4282861,0.370833,0.1565659,0.02778726,IA,0
198,20,0,0.4348969,0,0.3523726,0.5854498,0.5069138,0.2140193,0.005596064,Multifun,0
199,20,0.1743642,0,0.1947589,0.2450148,0.4070802,0.3524718,0.1488138,0.01261063,IA,0
201,20,0.1032596,0,0,0.1394119,0.231626,0.2005542,0.08467409,0.001340338,Multifun,0
202,20,0.121632,0,0.150236,0.1651572,0.2744005,0.2375907,0.1003109,0.000918631,Multifun,0
201,9,0.1881541,0,0.1828305,0.2813246,0.4548996,0.3278538,0.1466237,0.000980834,Min_man,0
202,9,0.1201743,0,0.1488055,0.2025325,0.3274935,0.23603,0.1055581,0.002436343,Multifun,0
204,16,0.2054134,0,0,0.2542583,0.4224377,0.3657692,0.154428,0.003289194,Min_man,0
203,17,0.153527,0,0,0.2588328,0.4185305,0.301642,0.1349012,0.004290436,Min_man,0
204,17,0.1715684,0,0,0.2494555,0.4033675,0.2907137,0.1300139,0.00241081,Min_man,0
207,18,0.2218133,0,0.2328789,0.3326544,0.5378995,0.3876732,0.1733764,0.06750547,Multifun,0
208,18,0.2016705,0,0.1890955,0.2913234,0.4710677,0.3395064,0.151835,0.0489553,Multifun,0
204,19,0.1448876,0,0,0.2212557,0.3577687,0.2578499,0.1153164,0.07516909,Min_man,0
205,19,0.1549316,0,0,0.2240325,0.3622587,0.2610859,0.1167636,0.2069649,P-Ur,0
206,19,0.2764394,0,0.2743101,0.4106193,0.6639682,0.478533,0.214011,0.4653177,P-Ur,0
207,19,0.3420737,0,0.3414049,0.5007753,0.8097496,0.5836001,0.2609994,0.1500492,Multifun,0
203,20,0.2745872,0,0.343341,0.4688108,0.7580634,0.546349,0.2443398,0.001930815,Multifun,0
204,20,0.2780997,0,0.3543328,0.4838194,0.7823322,0.5638399,0.2521622,0.02532217,Multifun,0
205,20,0.2509044,0,0.3324903,0.4525693,0.731801,0.5274212,0.2358749,0.2179222,Multifun,0
206,20,0.2873282,0,0.3362312,0.4996574,0.807942,0.5822974,0.2604168,0.5850734,P-Ur,0
207,20,0.2906049,0,0.3646309,0.4935148,0.7980095,0.5751388,0.2572153,0.2084379,Multifun,0
206,21,0.2868167,0,0.3176882,0.4931315,0.7973897,0.5746921,0.2570155,0.063071,Multifun,0
207,21,0.2254894,0,0,0.3897031,0.6301468,0.4541574,0.2031096,0.01678106,Multifun,0
220,17,0,0,0.210867,0.2579715,0.3989924,0.3397171,0.1436449,0,Min_man,0
221,17,0,0,0.1515055,0.1855025,0.286908,0.2442843,0.1032924,0.001299237,Min_man,0
224,18,0.1868346,0,0.27502,0.3364553,0.5203796,0.4430707,0.1873466,0.009456971,Min_man,0
225,18,0.1944518,0,0.2737054,0.3038446,0.4699421,0.4001263,0.1691881,0.01106047,Multifun,0
226,18,0.05451879,0,0.06644209,0.08010602,0.1238962,0.1054899,0.04460499,0,UL,0
219,21,0.1619068,0,0,0.2415607,0.3736106,0.3181061,0.1345069,0,Min_man,0
220,21,0.1929076,0,0,0.2942916,0.4551669,0.3875462,0.1638688,0.004997009,Multifun,0
219,22,0.09817793,0,0.1231182,0.1464789,0.2265521,0.1928949,0.08156306,0.00122503,Multifun,0
220,22,0.2581882,0,0.2993522,0.3951766,0.6112011,0.5203996,0.220044,0.009632561,Min_man,0
219,23,0,0,0.2015252,0.2398422,0.3709526,0.315843,0.13355,0,EP,0
220,23,0,0,0.1727751,0.210737,0.3259369,0.2775149,0.1173435,0.001310899,Min_man,0
220,26,0,0,0.1658864,0.2262484,0.3499277,0.2979416,0.1259806,0.001501215,UMF,0
221,26,0.2556887,0,0.3180228,0.3791228,0.5863714,0.4992587,0.2111049,0.007581664,Multifun,0
222,26,0.2653656,0,0.3430976,0.4090227,0.6326161,0.5386331,0.2277539,0.01221286,Multifun,0
223,26,0.1347525,0,0.1723654,0.2055087,0.3178507,0.27063,0.1144323,0.02816217,Multifun,0
219,27,0,0,0.2114762,0.2945454,0.4555595,0.3878805,0.1640101,0.003203016,UMF,0
220,27,0,0,0.2660244,0.3705204,0.5730664,0.4879303,0.2063148,0.00458407,UMF,0
221,27,0.2651514,0,0.3254071,0.380253,0.5881194,0.500747,0.2117342,0.007236317,UMF,0
222,27,0.2054568,0,0.2565681,0.3058583,0.4730566,0.4027782,0.1703094,0.000732856,Multifun,0
221,28,0.08707443,0,0,0.1248732,0.1931356,0.1644429,0.06953248,0.005794203,UMF,0
214,31,0.1705365,0,0,0.2994814,0.4631937,0.3943806,0.1667586,0.006685878,Multifun,0
215,31,0.2071098,0,0.3065998,0.3685825,0.5700692,0.4853784,0.2052358,0.03090165,Multifun,0
216,31,0.08283351,0,0.1289271,0.1490461,0.2305226,0.1962756,0.08299254,0.003042421,Multifun,0
226,5,0.1433636,0,0.1846076,0.2245648,0.3081096,0.2815871,0.1190653,0,Min_man,0
227,6,0,0,0.1119945,0.1413506,0.1939372,0.1772428,0.07494476,0,Min_man,0
230,7,0.1227223,0,0.1538319,0.1945914,0.2669852,0.2440027,0.1031733,0.01302435,IA,0
230,8,0.1858843,0,0.2305004,0.2915741,0.4000484,0.3656116,0.154594,0,Multifun,0
231,8,0.2714062,0,0.3385439,0.4282449,0.5875648,0.5369864,0.2270576,0.000977048,Multifun,0
232,8,0.1022283,0,0.1294116,0.1604483,0.2201398,0.2011899,0.08507046,0.001640254,Multifun,0
231,9,0.2879715,0,0.3571619,0.451796,0.6198775,0.5665176,0.2395444,0.004043828,Multifun,0
232,9,0.2793875,0,0.3540077,0.4443267,0.6096295,0.5571517,0.2355842,0.009708497,Multifun,0
216,10,0.1517205,0,0.1837173,0.2328807,0.3195193,0.2920146,0.1234745,0.05642732,Min_man,0
232,10,0.1367677,0,0.1814886,0.2188839,0.3003152,0.2744636,0.1160533,0.02244841,IA,0
210,12,0,0,0,0.226395,0.3106206,0.283882,0.1200357,0.02040269,Min_man,0
211,12,0,0,0,0.2146335,0.2944835,0.2691339,0.1137997,0.0261466,Min_man,0
